VIRGO_ID	Species
V1613445	not assigned
V1357587	not assigned
V1368495	not assigned
V1386683	not assigned
V1613579	not assigned
V1400403	not assigned
V1613966	not assigned
V1613967	not assigned
V1613968	Gardnerella_sp3
V1613969	Gardnerella_sp3
V1613970	not assigned
V1613971	Gardnerella_sp3
V1613972	Gardnerella_piotii
V1613974	Gardnerella_sp3
V1467499	not assigned
V1613979	Gardnerella_sp3
V1613980	Gardnerella_sp3
V1613981	Gardnerella_sp3
V1613982	Gardnerella_sp3
V1613983	Gardnerella_sp3
V1613984	not assigned
V1613985	Gardnerella_sp3
V1613986	Gardnerella_sp3
V1613987	Gardnerella_leopoldii
V1613988	not assigned
V1613989	not assigned
V1613990	Gardnerella_sp3
V1614050	Gardnerella_sp3
V1614051	not assigned
V1614052	Gardnerella_piotii
V1614053	Gardnerella_sp3
V1614054	Gardnerella_sp3
V1614055	Gardnerella_piotii
V1614056	not assigned
V1614057	not assigned
V1614058	Gardnerella_piotii
V1614059	Gardnerella_sp3
V1614060	not assigned
V1614061	Gardnerella_sp3
V1614066	not assigned
V1483484	not assigned
V1614068	not assigned
V1614069	Gardnerella_sp3
V1499350	not assigned
V1614071	Gardnerella_sp3
V1614072	Gardnerella_sp3
V1614073	Gardnerella_sp3
V1614074	not assigned
V1614075	not assigned
V1614079	not assigned
V1614080	Gardnerella_sp3
V1614081	Gardnerella_sp3
V1614082	Gardnerella_sp3
V1614089	Gardnerella_sp3
V1614092	Gardnerella_vaginalis
V1614096	not assigned
V1614097	not assigned
V1614098	Gardnerella_sp3
V1394912	not assigned
V1614100	not assigned
V1328827	not assigned
V1614102	Gardnerella_sp3
V1614103	Gardnerella_sp3
V1614104	not assigned
V1614105	Gardnerella_sp3
V1614106	not assigned
V1614107	Gardnerella_sp3
V1614108	not assigned
V1614110	Gardnerella_sp3
V1614111	not assigned
V1614112	Gardnerella_sp3
V1614113	not assigned
V1614114	Gardnerella_sp3
V1614118	not assigned
V1614119	not assigned
V1614120	not assigned
V1614122	not assigned
V1614123	Gardnerella_sp3
V1614124	Gardnerella_sp3
V1614125	not assigned
V1356881	not assigned
V1614127	Gardnerella_sp3
V1614128	Gardnerella_sp3
V1614129	Gardnerella_sp3
V1614130	not assigned
V1614131	Gardnerella_sp3
V1614134	Gardnerella_sp3
V1614135	not assigned
V1614136	Gardnerella_sp3
V1614142	Gardnerella_sp3
V1614148	Gardnerella_sp3
V1614173	not assigned
V1614182	Gardnerella_vaginalis
V1614187	Gardnerella_vaginalis
V1614188	not assigned
V1614220	Gardnerella_vaginalis
V1614233	Gardnerella_vaginalis
V1614255	not assigned
V1614276	Gardnerella_vaginalis
V1614289	Gardnerella_vaginalis
V1614299	not assigned
V1614341	Gardnerella_vaginalis
V1614362	Gardnerella_vaginalis
V1614365	Gardnerella_vaginalis
V1614368	Gardnerella_vaginalis
V1614394	Gardnerella_vaginalis
V1614395	not assigned
V1614399	Gardnerella_vaginalis
V1614456	Gardnerella_vaginalis
V1614495	not assigned
V1614516	Gardnerella_vaginalis
V1614542	Gardnerella_vaginalis
V1614555	not assigned
V1614590	Gardnerella_vaginalis
V1614598	not assigned
V1614609	Gardnerella_vaginalis
V1614621	Gardnerella_vaginalis
V1614656	Gardnerella_vaginalis
V1614661	Gardnerella_vaginalis
V1614662	not assigned
V1614663	Gardnerella_vaginalis
V1614669	Gardnerella_vaginalis
V1614681	Gardnerella_vaginalis
V1614695	not assigned
V1614697	not assigned
V1614714	Gardnerella_vaginalis
V1614794	Gardnerella_vaginalis
V1614802	not assigned
V1614839	Gardnerella_vaginalis
V1614890	not assigned
V1614901	not assigned
V1614941	Gardnerella_vaginalis
V1614943	Gardnerella_vaginalis
V1614957	not assigned
V1615086	Gardnerella_vaginalis
V1615396	not assigned
V1616764	Gardnerella_sp3
V1508579	not assigned
V1616928	not assigned
V1616942	not assigned
V1616974	not assigned
V1617002	not assigned
V1617005	not assigned
V1510794	not assigned
V1617055	not assigned
V1617059	not assigned
V1420706	not assigned
V1199719	Gardnerella_sp10
V1617069	not assigned
V1617076	not assigned
V1617089	not assigned
V1617090	not assigned
V1617091	not assigned
V1617105	not assigned
V1617106	not assigned
V1617119	not assigned
V1618842	not assigned
V1687031	Gardnerella_sp10
V1617198	not assigned
V1617205	not assigned
V1241422	Gardnerella_sp13
V1617226	not assigned
V1617227	not assigned
V1099643	not assigned
V1067881	Gardnerella_sp11
V1099036	Gardnerella_sp13
V1617354	not assigned
V1723548	Gardnerella_vaginalis
V1617361	not assigned
V1617378	not assigned
V1617379	not assigned
V1617431	Gardnerella_sp12
V1617449	Gardnerella_sp2
V1337314	Gardnerella_swidsinkii
V1510339	not assigned
V1508062	not assigned
V1069400	Gardnerella_sp11
V1617477	not assigned
V1577617	not assigned
V1617487	not assigned
V1402858	Gardnerella_sp2
V1617492	not assigned
V1617501	not assigned
V1617522	not assigned
V1037743	not assigned
V1617529	not assigned
V1617549	not assigned
V1617559	not assigned
V1617574	not assigned
V1314954	Gardnerella_sp13
V1617587	not assigned
V1617603	not assigned
V1617605	not assigned
V1617616	not assigned
V1071174	not assigned
V1617637	Gardnerella_sp7
V1617659	Gardnerella_vaginalis
V1617662	not assigned
V1617664	not assigned
V1736923	Gardnerella_vaginalis
V1075655	not assigned
V1617699	not assigned
V1617713	not assigned
V1617714	not assigned
V1617728	not assigned
V1195339	Gardnerella_sp13
V1617752	Gardnerella_sp12
V1617754	Gardnerella_sp2
V1334704	not assigned
V1072305	Gardnerella_sp11
V1617779	not assigned
V1553967	not assigned
V1617831	not assigned
V1312896	not assigned
V1553848	not assigned
V1323368	not assigned
V1617877	not assigned
V1617886	Gardnerella_sp12
V1400574	not assigned
V1617900	not assigned
V1617917	not assigned
V1617918	not assigned
V1617940	not assigned
V1617941	Gardnerella_piotii
V1311793	not assigned
V1617961	not assigned
V1408893	not assigned
V1430067	not assigned
V1617996	not assigned
V1617997	not assigned
V1687054	Gardnerella_sp10
V1618034	not assigned
V1618035	not assigned
V1499870	not assigned
V1506802	not assigned
V1618064	not assigned
V1618065	not assigned
V1618072	not assigned
V1618086	not assigned
V1618094	Gardnerella_sp12
V1617488	Gardnerella_sp3
V1618138	not assigned
V1618140	not assigned
V1723286	Gardnerella_vaginalis
V1618146	Gardnerella_sp14
V1618154	not assigned
V1736903	Gardnerella_vaginalis
V1618171	not assigned
V1085905	not assigned
V1618182	not assigned
V1077005	not assigned
V1073141	not assigned
V1618233	not assigned
V1618260	not assigned
V1006914	Gardnerella_sp9
V1099220	Gardnerella_sp13
V1618281	not assigned
V1618296	not assigned
V1089128	Gardnerella_vaginalis
V1008957	not assigned
V1618306	Gardnerella_sp14
V1618316	Gardnerella_vaginalis
V1500910	not assigned
V1618327	not assigned
V1172483	not assigned
V1397244	Gardnerella_sp8
V1200165	Gardnerella_leopoldii
V1099478	Gardnerella_sp13
V1618419	Gardnerella_sp7
V1618422	Gardnerella_vaginalis
V1314240	not assigned
V1330075	not assigned
V1618440	Gardnerella_sp7
V1618441	not assigned
V1618472	not assigned
V1350585	not assigned
V1368590	not assigned
V1618509	Gardnerella_sp12
V1394836	not assigned
V1618538	not assigned
V1554153	not assigned
V1618543	not assigned
V1618549	not assigned
V1618572	not assigned
V1396184	not assigned
V1411861	Gardnerella_sp12
V1549635	not assigned
V1583097	not assigned
V1618614	Gardnerella_sp12
V1584220	Gardnerella_vaginalis
V1618621	Gardnerella_sp7
V1199977	Gardnerella_sp10
V1618630	not assigned
V1618645	Gardnerella_sp12
V1618652	Gardnerella_sp12
V1612059	not assigned
V1618689	Gardnerella_sp14
V1620604	not assigned
V1618716	not assigned
V1723731	Gardnerella_vaginalis
V1618772	not assigned
V1618775	not assigned
V1881173	Gardnerella_vaginalis
V1136956	not assigned
V1618782	Gardnerella_sp14
V1618816	not assigned
V1199757	Gardnerella_sp10
V1136906	not assigned
V1075331	not assigned
V1618844	Gardnerella_sp8
V1618863	not assigned
V1106785	Gardnerella_vaginalis
V1618883	not assigned
V1618884	not assigned
V1008383	Gardnerella_sp9
V1200260	Gardnerella_sp10
V1194161	Gardnerella_vaginalis
V1200044	Gardnerella_sp10
V1067894	Gardnerella_sp11
V1265355	not assigned
V1618956	not assigned
V1174619	not assigned
V1332730	not assigned
V1036569	Gardnerella_swidsinkii
V1151425	not assigned
V1402160	not assigned
V1458529	not assigned
V1619062	Gardnerella_sp2
V1619081	not assigned
V1468195	not assigned
V1723771	Gardnerella_vaginalis
V1505954	Gardnerella_sp8
V1524879	not assigned
V1505131	Gardnerella_vaginalis
V1313579	not assigned
V1618477	not assigned
V1008728	Gardnerella_sp9
V1619187	not assigned
V1106390	Gardnerella_sp8
V1619237	Gardnerella_vaginalis
V1368361	Gardnerella_swidsinkii
V1074094	Gardnerella_sp13
V1619281	Gardnerella_sp14
V1099378	not assigned
V1881506	Gardnerella_vaginalis
V1619320	Gardnerella_sp14
V1619342	not assigned
V1619359	not assigned
V1199946	Gardnerella_sp10
V1201579	not assigned
V1619433	Gardnerella_sp7
V1188552	Gardnerella_sp8
V1619466	not assigned
V1619510	Gardnerella_sp3
V1619542	not assigned
V1098910	Gardnerella_sp13
V1201624	Gardnerella_sp10
V1565183	not assigned
V1314266	not assigned
V1619669	not assigned
V1723108	Gardnerella_vaginalis
V1619692	not assigned
V1619710	not assigned
V1619711	Gardnerella_vaginalis
V1337380	not assigned
V1345682	not assigned
V1397649	not assigned
V1619822	not assigned
V1619829	not assigned
V1499042	Gardnerella_sp9
V1413500	not assigned
V1619887	not assigned
V1081477	not assigned
V1619939	not assigned
V1619992	Gardnerella_leopoldii
V1458505	not assigned
V1620013	not assigned
V1524880	not assigned
V1548906	Gardnerella_vaginalis
V1402182	not assigned
V1603944	not assigned
V1618437	not assigned
V1401438	Gardnerella_swidsinkii
V1620191	not assigned
V1620361	not assigned
V1199793	Gardnerella_sp10
V1620219	Gardnerella_sp3
V1620306	not assigned
V1007416	Gardnerella_sp9
V1724177	Gardnerella_vaginalis
V1834870	Gardnerella_vaginalis
V1007939	Gardnerella_sp9
V1620405	not assigned
V1099081	Gardnerella_sp13
V1498989	not assigned
V1620455	not assigned
V1620465	Gardnerella_sp2
V1152229	not assigned
V1620521	Gardnerella_sp12
V1158295	not assigned
V1620528	not assigned
V1620536	Gardnerella_vaginalis
V1620552	Gardnerella_sp9
V1167389	not assigned
V1504547	not assigned
V1620631	Gardnerella_sp7
V1009357	Gardnerella_sp9
V1620747	not assigned
V1243837	not assigned
V1620786	not assigned
V1620881	Gardnerella_sp14
V1364611	not assigned
V1374008	Gardnerella_sp7
V1410131	not assigned
V1621019	not assigned
V1564959	not assigned
V1612932	not assigned
V1621220	Gardnerella_sp2
V1505793	not assigned
V1621352	not assigned
V1314972	not assigned
V1705066	Gardnerella_vaginalis
V1621421	Gardnerella_vaginalis
V1621533	not assigned
V1687050	Gardnerella_sp10
V1622016	not assigned
V1736885	Gardnerella_vaginalis
V1594846	Gardnerella_sp8
V1151650	not assigned
V1100441	not assigned
V1687032	Gardnerella_sp10
V1687033	Gardnerella_sp10
V1123402	Gardnerella_vaginalis
V1125826	Gardnerella_sp3
V1314067	not assigned
V1687037	Gardnerella_sp10
V1171170	not assigned
V1176901	not assigned
V1183730	not assigned
V1191657	not assigned
V1566861	not assigned
V1311763	Gardnerella_sp8
V1394677	not assigned
V1199996	Gardnerella_sp10
V1094066	not assigned
V1243769	not assigned
V1328913	not assigned
V1687049	Gardnerella_sp10
V1356221	not assigned
V1356553	not assigned
V1687052	Gardnerella_sp10
V1687053	Gardnerella_sp10
V1364501	Gardnerella_sp3
V1687055	Gardnerella_sp10
V1376604	not assigned
V1687057	Gardnerella_sp10
V1507003	Gardnerella_sp10
V1736985	Gardnerella_vaginalis
V1687060	not assigned
V1687061	Gardnerella_sp10
V1427666	not assigned
V1704891	Gardnerella_sp2
V1294907	Gardnerella_sp12
V1507843	not assigned
V1687066	Gardnerella_sp10
V1687067	not assigned
V1687068	Gardnerella_sp10
V1687069	Gardnerella_sp10
V1687070	Gardnerella_sp10
V1687071	Gardnerella_sp10
V1687072	not assigned
V1687073	Gardnerella_sp10
V1561267	Gardnerella_sp3
V1072537	not assigned
V1723101	Gardnerella_vaginalis
V1180769	not assigned
V1687078	Gardnerella_sp10
V1687079	Gardnerella_sp10
V1885891	Gardnerella_vaginalis
V1687081	Gardnerella_sp10
V1687082	Gardnerella_sp10
V1687083	Gardnerella_sp10
V1687084	Gardnerella_sp10
V1687085	Gardnerella_sp10
V1031990	Gardnerella_sp3
V1036663	Gardnerella_swidsinkii
V1687088	Gardnerella_sp10
V1687089	Gardnerella_sp10
V1355830	not assigned
V1687091	Gardnerella_sp10
V1440430	not assigned
V1687093	Gardnerella_sp10
V1687094	Gardnerella_sp10
V1085396	not assigned
V1506040	not assigned
V1036209	Gardnerella_vaginalis
V1199948	Gardnerella_sp10
V1687099	Gardnerella_sp10
V1499703	not assigned
V1548254	Gardnerella_sp9
V1326794	Gardnerella_swidsinkii
V1242076	not assigned
V1268236	not assigned
V1343453	not assigned
V1687106	Gardnerella_sp10
V1369064	Gardnerella_piotii
V1687672	Gardnerella_vaginalis
V1687673	Gardnerella_vaginalis
V1687674	Gardnerella_vaginalis
V1687675	Gardnerella_vaginalis
V1687676	Gardnerella_vaginalis
V1687677	Gardnerella_vaginalis
V1687678	Gardnerella_vaginalis
V1687679	Gardnerella_vaginalis
V1687680	Gardnerella_vaginalis
V1687681	Gardnerella_vaginalis
V1687682	Gardnerella_vaginalis
V1687683	Gardnerella_vaginalis
V1687684	Gardnerella_vaginalis
V1687685	Gardnerella_vaginalis
V1687686	Gardnerella_vaginalis
V1687687	Gardnerella_vaginalis
V1687688	Gardnerella_vaginalis
V1687689	Gardnerella_vaginalis
V1687690	Gardnerella_vaginalis
V1687691	Gardnerella_vaginalis
V1687692	Gardnerella_vaginalis
V1687693	Gardnerella_vaginalis
V1687694	Gardnerella_vaginalis
V1687695	Gardnerella_vaginalis
V1687696	Gardnerella_vaginalis
V1687697	Gardnerella_vaginalis
V1687698	Gardnerella_vaginalis
V1687699	Gardnerella_vaginalis
V1687700	Gardnerella_vaginalis
V1687701	Gardnerella_vaginalis
V1687702	Gardnerella_vaginalis
V1687703	Gardnerella_vaginalis
V1687704	Gardnerella_vaginalis
V1687705	Gardnerella_vaginalis
V1687706	Gardnerella_vaginalis
V1687707	Gardnerella_vaginalis
V1687708	Gardnerella_vaginalis
V1687709	Gardnerella_vaginalis
V1687710	Gardnerella_vaginalis
V1687711	Gardnerella_vaginalis
V1687712	Gardnerella_vaginalis
V1687713	Gardnerella_vaginalis
V1687714	Gardnerella_vaginalis
V1687715	Gardnerella_vaginalis
V1687716	Gardnerella_vaginalis
V1687717	not assigned
V1687718	Gardnerella_vaginalis
V1687719	Gardnerella_vaginalis
V1687720	Gardnerella_vaginalis
V1687721	Gardnerella_vaginalis
V1687722	Gardnerella_vaginalis
V1687723	Gardnerella_vaginalis
V1687724	Gardnerella_vaginalis
V1687725	Gardnerella_vaginalis
V1687726	Gardnerella_vaginalis
V1687727	Gardnerella_vaginalis
V1151465	not assigned
V1687729	Gardnerella_vaginalis
V1091382	Gardnerella_sp9
V1687731	Gardnerella_vaginalis
V1687732	Gardnerella_vaginalis
V1687733	Gardnerella_vaginalis
V1687734	Gardnerella_vaginalis
V1687735	Gardnerella_vaginalis
V1687736	Gardnerella_vaginalis
V1687737	Gardnerella_vaginalis
V1687738	Gardnerella_vaginalis
V1687739	Gardnerella_vaginalis
V1687740	Gardnerella_vaginalis
V1687741	Gardnerella_vaginalis
V1687742	Gardnerella_vaginalis
V1069038	Gardnerella_sp11
V1687744	Gardnerella_vaginalis
V1687745	Gardnerella_vaginalis
V1687746	Gardnerella_vaginalis
V1687747	Gardnerella_vaginalis
V1687748	Gardnerella_vaginalis
V1687750	Gardnerella_vaginalis
V1687751	Gardnerella_vaginalis
V1687752	Gardnerella_vaginalis
V1687753	Gardnerella_vaginalis
V1687754	Gardnerella_vaginalis
V1687755	not assigned
V1687756	Gardnerella_vaginalis
V1687757	Gardnerella_vaginalis
V1687758	Gardnerella_vaginalis
V1687759	Gardnerella_vaginalis
V1687760	Gardnerella_vaginalis
V1687761	Gardnerella_vaginalis
V1687762	Gardnerella_vaginalis
V1687763	Gardnerella_vaginalis
V1687764	Gardnerella_vaginalis
V1395984	not assigned
V1268821	not assigned
V1724000	Gardnerella_vaginalis
V1012521	Gardnerella_sp9
V1704810	Gardnerella_sp2
V1704811	Gardnerella_sp2
V1499877	not assigned
V1704813	Gardnerella_sp2
V1233076	not assigned
V1704815	Gardnerella_sp2
V1704816	not assigned
V1704817	Gardnerella_sp2
V1704818	not assigned
V1704819	Gardnerella_sp2
V1704820	Gardnerella_sp2
V1017928	Gardnerella_sp9
V1190804	Gardnerella_piotii
V1704823	Gardnerella_sp2
V1199718	Gardnerella_sp8
V1142659	not assigned
V1704826	Gardnerella_sp2
V1704827	Gardnerella_sp2
V1044000	not assigned
V1704829	Gardnerella_sp2
V1199990	Gardnerella_sp10
V1704831	Gardnerella_sp2
V1704832	Gardnerella_sp2
V1704833	Gardnerella_sp2
V1594709	not assigned
V1248097	not assigned
V1704836	Gardnerella_sp2
V1464163	Gardnerella_sp12
V1704805	Gardnerella_sp2
V1032289	Gardnerella_sp3
V1704840	Gardnerella_sp2
V1328466	not assigned
V1382522	Gardnerella_vaginalis
V1704843	not assigned
V1386444	not assigned
V1704845	Gardnerella_sp2
V1055367	not assigned
V1704847	Gardnerella_sp2
V1070197	not assigned
V1072206	not assigned
V1411135	not assigned
V1704851	Gardnerella_sp2
V1508335	not assigned
V1704853	Gardnerella_sp2
V1704854	Gardnerella_sp2
V1514128	Gardnerella_vaginalis
V1704856	Gardnerella_sp2
V1704857	Gardnerella_sp2
V1704858	Gardnerella_sp2
